date locale	heure locale	t	hr	psta	rf1e
date loc	heure	C	0-100	hPa	kJ/m2/h
05/11/2015	06	6.1	80.0	1017	0
05/11/2015	07	6.1	81.0	1017	11.68
05/11/2015	08	6.7	80.0	1018	123.94
05/11/2015	09	7.7	77.0	1018	548.03
05/11/2015	10	9.4	71.0	1017	1134.17
05/11/2015	11	11.4	65.0	1017	1485.81
05/11/2015	12	13.7	59.0	1016	1575.33
05/11/2015	13	16.1	54.0	1015	1499.62
05/11/2015	14	16.1	55.0	1014	1135.24
05/11/2015	15	16.9	56.0	1013	770.86
05/11/2015	16	16.8	55.0	1013	406.48
05/11/2015	17	15.3	61.0	1013	42.1
05/11/2015	18	14.6	65.0	1013	0
05/11/2015	19	13.2	72.0	1013	0
05/11/2015	20	13.5	69.0	1012	0
05/11/2015	21	12.3	75.0	1012	0
05/11/2015	22	11.6	77.0	1012	0
05/11/2015	23	10.7	80.0	1011	0
06/11/2015	00	10.8	81.0	1011	0
06/11/2015	01	10.6	81.0	1010	0
06/11/2015	02	10.6	81.0	1009	0
06/11/2015	03	10.7	80.0	1008	0
06/11/2015	04	10.7	81.0	1007	0
06/11/2015	05	10.2	83.0	1006	0
06/11/2015	06	10.3	83.0	1005	0
06/11/2015	07	11.9	87.0	1004	42.175
06/11/2015	08	15.5	87.0	1002	84.35
06/11/2015	09	16.4	83.0	1001	90.772
06/11/2015	10	17.4	79.0	999	97.194
06/11/2015	11	17.6	79.0	997	103.616
06/11/2015	12	18.3	79.0	996	110.038
06/11/2015	13	17.4	88.0	996	116.46
06/11/2015	14	18.4	85.0	995	374.44
06/11/2015	15	19.2	75.0	996	423.49
06/11/2015	16	18.5	73.0	997	341.05
06/11/2015	17	17.4	63.0	999	38.06
06/11/2015	18	16.8	61.0	999	0
06/11/2015	19	15.8	70.0	1000	0
06/11/2015	20	15.1	71.0	1001	0
06/11/2015	21	13.8	61.0	1003	0
06/11/2015	22	12.2	61.0	1004	0
06/11/2015	23	11.1	65.0	1005	0
07/11/2015	00	10.1	67.0	1005	0
07/11/2015	01	10.4	66.0	1006	0
07/11/2015	02	9.4	67.0	1006	0
07/11/2015	03	9.9	56.0	1006	0
07/11/2015	04	9.8	60.0	1007	0
07/11/2015	05	9.6	59.0	1007	0
07/11/2015	06	8.8	63.0	1008	0
07/11/2015	07	6.2	78.0	1010	24.92
07/11/2015	08	6.0	73.0	1010	49.84
07/11/2015	09	7.5	64.0	1011	491.79
07/11/2015	10	8.3	59.0	1011	1299.83
07/11/2015	11	8.8	52.0	1011	1617.73
07/11/2015	12	9.5	50.0	1010	1720.42
07/11/2015	13	9.9	47.0	1010	1669.79
07/11/2015	14	10.5	47.0	1010	1425.16
07/11/2015	15	9.9	48.0	1010	482.11
07/11/2015	16	9.0	48.0	1009	178.79
07/11/2015	17	8.5	50.0	1009	21.38
07/11/2015	18	6.8	58.0	1010	0
07/11/2015	19	6.3	61.0	1011	0
07/11/2015	20	6.8	67.0	1011	0
07/11/2015	21	6.5	59.0	1012	0
07/11/2015	22	5.5	58.0	1013	0
07/11/2015	23	4.8	59.0	1013	0
08/11/2015	00	4.4	57.0	1014	0
08/11/2015	01	2.9	62.0	1015	0
08/11/2015	02	3.1	63.0	1016	0
08/11/2015	03	2.5	61.0	1016	0
08/11/2015	04	1.5	64.0	1017	0
08/11/2015	05	1.0	63.0	1018	0
08/11/2015	06	0.2	64.0	1020	0
08/11/2015	07	-1.1	70.0	1020	6.97
08/11/2015	08	1.8	60.0	1021	313.71
08/11/2015	09	3.3	57.0	1022	850.13
08/11/2015	10	4.5	48.0	1022	1310.45
08/11/2015	11	5.0	46.0	1022	1615.06
08/11/2015	12	5.8	46.0	1022	1729.08
08/11/2015	13	6.6	41.0	1021	1636.67
08/11/2015	14	7.0	40.0	1021	1353.36
08/11/2015	15	7.4	43.0	1021	959.36
08/11/2015	16	6.8	48.0	1021	444.2
08/11/2015	17	5.7	54.0	1021	36.64
08/11/2015	18	5.4	57.0	1021	0
08/11/2015	19	5.1	56.0	1021	0
08/11/2015	20	4.3	64.0	1021	0
08/11/2015	21	4.4	69.0	1021	0
08/11/2015	22	6.6	70.0	1022	0
08/11/2015	23	6.1	72.0	1022	0
09/11/2015	00	5.6	76.0	1022	0
09/11/2015	01	5.2	82.0	1022	0
09/11/2015	02	5.6	79.0	1022	0
09/11/2015	03	5.4	77.0	1022	0
09/11/2015	04	5.0	80.0	1022	0
09/11/2015	05	4.8	81.0	1023	0
09/11/2015	06	4.9	81.0	1023	0
09/11/2015	07	5.2	82.0	1023	134.605
09/11/2015	08	6.1	82.0	1023	269.21
09/11/2015	09	7.5	73.0	1023	785.59
09/11/2015	10	8.8	61.0	1023	1233.25
09/11/2015	11	9.9	59.0	1022	1539.26
09/11/2015	12	11.0	52.0	1022	1665.21
09/11/2015	13	11.3	51.0	1021	1584.59
09/11/2015	14	11.4	53.0	1021	1315.62
09/11/2015	15	11.1	55.0	1021	934.33
09/11/2015	16	10.2	58.0	1021	413.58
09/11/2015	17	8.0	65.0	1021	29.69
09/11/2015	18	7.3	69.0	1021	0
09/11/2015	19	7.2	70.0	1021	0
09/11/2015	20	6.3	72.0	1021	0
09/11/2015	21	6.7	66.0	1021	0
09/11/2015	22	4.8	79.0	1021	0
09/11/2015	23	3.9	79.0	1021	0
10/11/2015	00	3.8	75.0	1021	0
10/11/2015	01	2.6	84.0	1021	0
10/11/2015	02	2.0	86.0	1021	0
10/11/2015	03	3.3	89.0	1020	0
10/11/2015	04	2.0	93.0	1020	0
10/11/2015	05	2.3	92.0	1020	0
10/11/2015	06	1.8	90.0	1020	0
10/11/2015	07	2.7	83.0	1020	140.485
10/11/2015	08	2.6	85.0	1020	280.97
10/11/2015	09	5.9	76.0	1020	800.78
10/11/2015	10	7.9	70.0	1019	1250.09
10/11/2015	11	9.9	58.0	1019	1534.19
10/11/2015	12	10.9	53.0	1017	1691.5
10/11/2015	13	12.0	50.0	1016	1605.98
10/11/2015	14	12.5	48.0	1015	1327.85
10/11/2015	15	11.5	54.0	1015	914.6
10/11/2015	16	9.3	61.0	1014	169.64
10/11/2015	17	8.0	67.0	1014	15.23
10/11/2015	18	7.7	69.0	1014	0
10/11/2015	19	7.4	72.0	1013	0
10/11/2015	20	7.8	71.0	1013	0
10/11/2015	21	7.3	73.0	1012	0
10/11/2015	22	6.9	75.0	1012	0
10/11/2015	23	5.6	81.0	1011	0
11/11/2015	00	4.5	84.0	1010	0
11/11/2015	01	4.8	84.0	1010	0
11/11/2015	02	4.2	87.0	1010	0
11/11/2015	03	4.1	87.0	1009	0
11/11/2015	04	4.6	87.0	1009	0
11/11/2015	05	4.8	87.0	1009	0
11/11/2015	06	4.9	87.0	1009	0
11/11/2015	07	5.1	86.0	1009	51.01
11/11/2015	08	5.7	86.0	1010	102.02
11/11/2015	09	6.1	85.0	1010	299.41
11/11/2015	10	6.6	82.0	1010	538.93
11/11/2015	11	7.3	78.0	1010	735.44
11/11/2015	12	8.8	73.0	1009	1150.94
11/11/2015	13	9.2	67.0	1009	808.15
11/11/2015	14	10.2	64.0	1009	587.3
11/11/2015	15	10.5	65.0	1008	466.49
11/11/2015	16	9.9	65.0	1009	238.55
11/11/2015	17	8.9	71.0	1009	18.63
11/11/2015	18	7.4	78.0	1009	0
11/11/2015	19	7.3	78.0	1009	0
11/11/2015	20	7.9	78.0	1010	0
11/11/2015	21	8.1	78.0	1010	0
11/11/2015	22	7.7	79.0	1010	0
11/11/2015	23	7.3	80.0	1009	0
12/11/2015	00	7.1	81.0	1009	0
12/11/2015	01	6.3	91.0	1008	0
12/11/2015	02	6.6	92.0	1008	0
12/11/2015	03	6.4	93.0	1008	0
12/11/2015	04	6.5	95.0	1007	0
12/11/2015	05	6.8	95.0	1006	0
12/11/2015	06	7.2	94.0	1006	0
12/11/2015	07	7.6	94.0	1005	17.86
12/11/2015	08	8.1	94.0	1005	35.72
12/11/2015	09	8.6	94.0	1003	159.14
12/11/2015	10	9.7	89.0	1001	404.44
12/11/2015	11	10.3	87.0	999	370.65
12/11/2015	12	11.8	81.0	997	795.85
12/11/2015	13	11.0	86.0	996	258.47
12/11/2015	14	10.2	93.0	994	82.93
12/11/2015	15	10.1	93.0	993	42.67
12/11/2015	16	10.0	93.0	991	29.09
12/11/2015	17	10.1	93.0	990	14.545
12/11/2015	18	10.5	91.0	989	0
12/11/2015	19	10.2	93.0	988	0
12/11/2015	20	10.8	88.0	989	0
12/11/2015	21	9.9	83.0	989	0
12/11/2015	22	9.8	82.0	988	0
12/11/2015	23	9.7	82.0	988	0
13/11/2015	00	9.0	90.0	988	0
13/11/2015	01	8.8	94.0	987	0
13/11/2015	02	8.9	93.0	986	0
13/11/2015	03	9.1	92.0	985	0
13/11/2015	04	7.8	92.0	986	0
13/11/2015	05	8.2	90.0	986	0
13/11/2015	06	7.3	90.0	987	0
13/11/2015	07	7.9	82.0	987	0
13/11/2015	08	8.4	80.0	988	210.0
13/11/2015	09	8.8	83.0	988	309.84
13/11/2015	10	9.2	82.0	989	321.78
13/11/2015	11	8.9	87.0	989	184.13
13/11/2015	12	9.0	85.0	989	358.83
13/11/2015	13	9.1	84.0	990	376.54
13/11/2015	14	9.0	79.0	990	435.53
13/11/2015	15	8.4	83.0	991	175.49
13/11/2015	16	7.4	85.0	992	82.37
13/11/2015	17	6.9	90.0	993	41.185
13/11/2015	18	6.6	83.0	994	0
13/11/2015	19	6.0	85.0	995	0
13/11/2015	20	5.4	89.0	995	0
13/11/2015	21	5.1	88.0	996	0
13/11/2015	22	4.5	88.0	996	0
13/11/2015	23	3.8	85.0	997	0
14/11/2015	00	2.8	84.0	998	0
14/11/2015	01	0.9	72.0	1000	0
14/11/2015	02	0.2	70.0	1001	0
14/11/2015	03	0.2	68.0	1002	0
14/11/2015	04	-0.2	68.0	1004	0
14/11/2015	05	0.1	66.0	1005	0
14/11/2015	06	0.3	70.0	1006	0
14/11/2015	07	0.4	73.0	1007	0
14/11/2015	08	0.8	74.0	1008	55.09
14/11/2015	09	1.4	76.0	1009	266.57
14/11/2015	10	2.4	71.0	1010	666.2
14/11/2015	11	2.8	66.0	1011	562.13
14/11/2015	12	3.1	65.0	1011	629.09
14/11/2015	13	3.8	61.0	1011	811.1
14/11/2015	14	2.7	64.0	1012	1082.81
14/11/2015	15	2.6	65.0	1013	339.41
14/11/2015	16	2.2	65.0	1014	57.7
14/11/2015	17	1.6	65.0	1015	28.85
14/11/2015	18	0.8	69.0	1015	0
14/11/2015	19	0.7	70.0	1016	0
14/11/2015	20	0.6	67.0	1016	0
14/11/2015	21	0.8	63.0	1016	0
14/11/2015	22	0.7	63.0	1016	0
14/11/2015	23	0.1	69.0	1016	0
15/11/2015	00	0.4	68.0	1017	0
15/11/2015	01	0.6	68.0	1017	0
15/11/2015	02	0.6	69.0	1016	0
15/11/2015	03	0.8	71.0	1016	0
15/11/2015	04	1.1	72.0	1016	0
15/11/2015	05	1.0	73.0	1016	0
15/11/2015	06	0.8	79.0	1014	0
15/11/2015	07	3.4	80.0	1014	0
15/11/2015	08	4.3	78.0	1014	79.16
15/11/2015	09	4.3	79.0	1014	189.27
15/11/2015	10	5.3	79.0	1013	322.14
15/11/2015	11	6.6	76.0	1014	707.38
15/11/2015	12	7.3	72.0	1013	570.66
15/11/2015	13	7.3	70.0	1013	514.36
15/11/2015	14	7.3	70.0	1013	556.57
15/11/2015	15	7.1	70.0	1013	375.21
15/11/2015	16	7.0	70.0	1013	119.59
15/11/2015	17	6.8	72.0	1014	7.34
15/11/2015	18	6.6	75.0	1015	0
15/11/2015	19	5.9	77.0	1015	0
15/11/2015	20	5.7	79.0	1015	0
15/11/2015	21	5.5	79.0	1015	0
15/11/2015	22	5.1	80.0	1015	0
15/11/2015	23	5.4	81.0	1015	0
16/11/2015	00	5.9	76.0	1015	0
16/11/2015	01	5.6	75.0	1015	0
16/11/2015	02	4.9	77.0	1016	0
16/11/2015	03	3.9	75.0	1016	0
16/11/2015	04	2.5	82.0	1016	0
16/11/2015	05	1.2	87.0	1017	0
16/11/2015	06	2.0	90.0	1018	0
16/11/2015	07	3.5	79.0	1018	0
16/11/2015	08	3.4	73.0	1019	101.3
16/11/2015	09	4.4	66.0	1020	712.87
16/11/2015	10	5.1	57.0	1020	1181.61
16/11/2015	11	5.1	55.0	1020	1496.63
16/11/2015	12	6.0	57.0	1020	1423.47
16/11/2015	13	6.4	52.0	1020	1383.34
16/11/2015	14	7.4	48.0	1021	1140.26
16/11/2015	15	6.8	45.0	1022	830.51
16/11/2015	16	4.9	48.0	1023	321.73
16/11/2015	17	3.5	51.0	1024	16.74
16/11/2015	18	3.0	51.0	1025	0
16/11/2015	19	1.5	55.0	1026	0
16/11/2015	20	1.2	55.0	1027	0
16/11/2015	21	-0.1	60.0	1027	0
16/11/2015	22	-0.7	65.0	1028	0
16/11/2015	23	-1.7	70.0	1028	0
17/11/2015	00	-2.3	69.0	1029	0
17/11/2015	01	-3.1	74.0	1029	0
17/11/2015	02	-3.4	74.0	1029	0
17/11/2015	03	-4.1	78.0	1030	0
17/11/2015	04	-4.4	78.0	1030	0
17/11/2015	05	-4.4	81.0	1030	0
17/11/2015	06	-4.0	81.0	1031	0
17/11/2015	07	-4.0	80.0	1031	0
17/11/2015	08	-1.9	79.0	1032	208.48
17/11/2015	09	0.8	71.0	1032	713.93
17/11/2015	10	2.7	58.0	1032	1167.2
17/11/2015	11	2.8	55.0	1032	1376.5
17/11/2015	12	3.9	53.0	1032	1592.78
17/11/2015	13	4.5	53.0	1031	1425.37
17/11/2015	14	4.4	52.0	1031	1205.52
17/11/2015	15	4.4	53.0	1031	884.32
17/11/2015	16	3.4	57.0	1030	290.33
17/11/2015	17	2.6	59.0	1029	9.98
17/11/2015	18	0.5	67.0	1030	0
17/11/2015	19	0.3	72.0	1030	0
17/11/2015	20	-0.35	75.0	1030	0
17/11/2015	21	-1.0	77.0	1030	0
17/11/2015	22	-1.4	80.0	1029	0
17/11/2015	23	-1.1	79.0	1029	0
18/11/2015	00	-1.4	80.0	1029	0
18/11/2015	01	-3.0	83.0	1028	0
18/11/2015	02	-3.2	85.0	1028	0
18/11/2015	03	-3.5	89.0	1026	0
18/11/2015	04	-3.6	89.0	1027	0
18/11/2015	05	-3.8	90.0	1027	0
18/11/2015	06	-3.6	90.0	1026	0
18/11/2015	07	-3.6	90.0	1026	0
18/11/2015	08	-1.9	89.0	1026	215.7
18/11/2015	09	0.9	81.0	1026	625.78
18/11/2015	10	4.3	67.0	1026	1045.27
18/11/2015	11	6.7	63.0	1025	1023.72
18/11/2015	12	8.0	60.0	1024	964.22
18/11/2015	13	8.2	59.0	1023	1302.36
18/11/2015	14	8.3	60.0	1022	834.26
18/11/2015	15	9.1	60.0	1022	512.22
18/11/2015	16	8.5	64.0	1021	238.67
18/11/2015	17	8.2	66.0	1021	5.78
18/11/2015	18	8.1	67.0	1021	0
18/11/2015	19	8.4	65.0	1021	0
18/11/2015	20	8.5	66.0	1020	0
18/11/2015	21	8.7	66.0	1019	0
18/11/2015	22	8.8	64.0	1018	0
18/11/2015	23	9.2	66.0	1017	0
19/11/2015	00	9.2	71.0	1017	0
19/11/2015	01	9.3	74.0	1016	0
19/11/2015	02	9.6	74.0	1016	0
19/11/2015	03	9.9	75.0	1015	0
19/11/2015	04	10.0	76.0	1015	0
19/11/2015	05	10.3	77.0	1014	0
19/11/2015	06	10.5	77.0	1014	0
19/11/2015	07	10.5	78.0	1014	0
19/11/2015	08	10.9	78.0	1013	42.43
19/11/2015	09	11.4	77.0	1012	131.53
19/11/2015	10	12.4	75.0	1012	246.52
19/11/2015	11	12.3	79.0	1011	392.53
19/11/2015	12	12.3	80.0	1010	460.66
19/11/2015	13	13.4	75.0	1009	595.11
19/11/2015	14	12.5	83.0	1008	392.32
19/11/2015	15	12.9	81.0	1008	173.34
19/11/2015	16	12.6	83.0	1008	68.66
19/11/2015	17	12.5	85.0	1008	34.33
19/11/2015	18	12.9	82.0	1008	0
19/11/2015	19	13.0	81.0	1007	0
19/11/2015	20	12.9	84.0	1007	0
19/11/2015	21	10.9	91.0	1008	0
19/11/2015	22	10.2	96.0	1008	0
19/11/2015	23	10.2	96.0	1008	0
20/11/2015	00	10.4	95.0	1008	0
20/11/2015	01	10.8	86.0	1008	0
20/11/2015	02	10.5	76.0	1009	0
20/11/2015	03	10.3	73.0	1010	0
20/11/2015	04	9.5	73.0	1011	0
20/11/2015	05	8.5	69.0	1011	0
20/11/2015	06	7.4	63.0	1012	0
20/11/2015	07	6.4	63.0	1013	0
20/11/2015	08	6.2	62.0	1014	151.42
20/11/2015	09	6.8	53.0	1014	652.63
20/11/2015	10	7.3	45.0	1015	1108.69
20/11/2015	11	7.7	42.0	1015	1406.59
20/11/2015	12	8.3	43.0	1014	1557.97
20/11/2015	13	7.4	40.0	1014	760.36
20/11/2015	14	8.0	40.0	1014	937.93
20/11/2015	15	7.1	45.0	1015	566.06
20/11/2015	16	6.8	44.0	1015	108.52
20/11/2015	17	5.9	50.0	1016	14.58
20/11/2015	18	5.3	50.0	1017	0
20/11/2015	19	4.7	56.0	1017	0
20/11/2015	20	4.2	51.0	1018	0
20/11/2015	21	2.3	61.0	1018	0
20/11/2015	22	1.8	63.0	1019	0
20/11/2015	23	0.9	68.0	1019	0
21/11/2015	00	0.4	71.0	1019	0
21/11/2015	01	0.3	73.0	1020	0
21/11/2015	02	-0.5	77.0	1020	0
21/11/2015	03	-0.7	76.0	1021	0
21/11/2015	04	-1.0	80.0	1021	0
21/11/2015	05	-0.1	76.0	1022	0
21/11/2015	06	-1.7	80.0	1022	0
21/11/2015	07	-1.1	81.0	1022	0
21/11/2015	08	-0.1	78.0	1022	119.42
21/11/2015	09	2.5	75.0	1022	534.89
21/11/2015	10	3.3	74.0	1022	496.36
21/11/2015	11	4.1	65.0	1021	720.8
21/11/2015	12	4.4	55.0	1020	1051.3
21/11/2015	13	4.8	53.0	1020	657.27
21/11/2015	14	4.5	54.0	1018	560.92
21/11/2015	15	4.4	58.0	1017	265.76
21/11/2015	16	4.1	61.0	1017	78.81
21/11/2015	17	3.8	63.0	1015	39.405
21/11/2015	18	4.0	58.0	1014	0
21/11/2015	19	3.9	58.0	1013	0
21/11/2015	20	4.1	56.0	1012	0
21/11/2015	21	3.5	58.0	1011	0
21/11/2015	22	3.5	59.0	1009	0
21/11/2015	23	4.1	59.0	1007	0
22/11/2015	00	4.7	55.0	1006	0
22/11/2015	01	5.3	51.0	1005	0
22/11/2015	02	5.3	57.0	1004	0
22/11/2015	03	5.8	60.0	1003	0
22/11/2015	04	5.6	65.0	1001	0
22/11/2015	05	5.8	69.0	1001	0
22/11/2015	06	5.9	70.0	1000	0
22/11/2015	07	6.7	74.0	1002	0
22/11/2015	08	6.7	65.0	1003	112.5
22/11/2015	09	6.9	58.0	1004	626.27
22/11/2015	10	6.6	61.0	1005	565.61
22/11/2015	11	7.2	52.0	1006	966.16
22/11/2015	12	6.5	55.0	1007	1104.34
22/11/2015	13	6.5	52.0	1007	1091.28
22/11/2015	14	6.0	48.0	1008	863.52
22/11/2015	15	5.8	46.0	1009	348.41
22/11/2015	16	4.8	54.0	1010	184.78
22/11/2015	17	3.2	57.0	1010	5.84
22/11/2015	18	2.3	55.0	1011	0
22/11/2015	19	1.2	59.0	1012	0
22/11/2015	20	0.2	62.0	1012	0
22/11/2015	21	-1.05	61.0	1013	0
22/11/2015	22	-2.3	71.0	1013	0
22/11/2015	23	-1.7	68.0	1012	0
23/11/2015	00	-2.3	68.0	1012	0
23/11/2015	01	-3.1	70.0	1012	0
23/11/2015	02	-3.3	70.0	1013	0
23/11/2015	03	-3.7	72.0	1013	0
23/11/2015	04	-4.2	72.0	1013	0
23/11/2015	05	-5.0	72.0	1014	0
23/11/2015	06	-5.1	70.0	1015	0
23/11/2015	07	-5.4	70.0	1015	0
23/11/2015	08	-4.7	67.0	1015	153.96
23/11/2015	09	-2.7	53.0	1015	641.84
23/11/2015	10	-2.0	49.0	1015	1100.03
23/11/2015	11	-1.5	49.0	1015	1410.47
23/11/2015	12	-0.4	47.0	1014	1537.82
23/11/2015	13	0.3	38.0	1013	1483.37
23/11/2015	14	0.4	33.0	1013	1220.65
23/11/2015	15	0.2	33.0	1014	809.45
23/11/2015	16	-0.4	33.0	1014	286.97
23/11/2015	17	-1.4	37.0	1015	143.485
23/11/2015	18	-2.0	41.0	1016	0
23/11/2015	19	-2.5	42.0	1016	0
23/11/2015	20	-3.1	45.0	1017	0
23/11/2015	21	-3.4	48.0	1017	0
23/11/2015	22	-4.1	51.0	1017	0
23/11/2015	23	-4.4	55.0	1017	0
24/11/2015	00	-4.1	57.0	1017	0
24/11/2015	01	-4.5	65.0	1018	0
24/11/2015	02	-4.9	62.0	1018	0
24/11/2015	03	-4.1	61.0	1018	0
24/11/2015	04	-3.8	59.0	1019	0
24/11/2015	05	-4.5	76.0	1019	0
24/11/2015	06	-5.2	84.0	1020	0
24/11/2015	07	-5.4	84.0	1021	0
24/11/2015	08	-5.2	83.0	1022	39.06
24/11/2015	09	-5.0	82.0	1022	173.53
24/11/2015	10	-4.8	83.0	1023	354.68
24/11/2015	11	-4.5	83.0	1023	613.56
24/11/2015	12	-4.0	78.0	1023	746.14
24/11/2015	13	-3.5	75.0	1023	549.08
24/11/2015	14	-3.1	75.0	1023	492.73
24/11/2015	15	-3.0	72.0	1024	266.66
24/11/2015	16	-3.0	73.0	1024	68.21
24/11/2015	17	-2.9	71.0	1025	34.105
24/11/2015	18	-2.9	75.0	1026	0
24/11/2015	19	-3.0	76.0	1027	0
24/11/2015	20	-3.6	81.0	1028	0
24/11/2015	21	-5.2	85.0	1028	0
24/11/2015	22	-5.7	89.0	1029	0
24/11/2015	23	-5.4	91.0	1029	0
25/11/2015	00	-5.3	92.0	1030	0
25/11/2015	01	-6.9	89.0	1030	0
25/11/2015	02	-7.3	91.0	1031	0
25/11/2015	03	-7.4	91.0	1032	0
25/11/2015	04	-6.7	92.0	1032	0
25/11/2015	05	-7.4	91.0	1033	0
25/11/2015	06	-7.7	91.0	1034	0
25/11/2015	07	-6.6	91.0	1035	0
25/11/2015	08	-5.8	92.0	1036	74.1
25/11/2015	09	-2.6	91.0	1036	544.77
25/11/2015	10	-1.1	79.0	1037	983.83
25/11/2015	11	-0.1	71.0	1037	1332.92
25/11/2015	12	1.2	72.0	1036	1466.8
25/11/2015	13	1.7	72.0	1036	1203.24
25/11/2015	14	2.7	72.0	1035	1071.2
25/11/2015	15	2.8	74.0	1035	680.77
25/11/2015	16	2.0	81.0	1035	227.78
25/11/2015	17	1.7	81.0	1035	9.62
25/11/2015	18	1.9	78.0	1035	0
25/11/2015	19	2.1	79.0	1034	0
25/11/2015	20	2.4	75.0	1034	0
25/11/2015	21	2.3	73.0	1034	0
25/11/2015	22	3.0	65.0	1033	0
25/11/2015	23	3.7	62.0	1033	0
26/11/2015	00	4.2	63.0	1032	0
26/11/2015	01	4.5	63.0	1032	0
26/11/2015	02	4.1	65.0	1032	0
26/11/2015	03	3.9	69.0	1032	0
26/11/2015	04	3.8	72.0	1032	0
26/11/2015	05	3.8	74.0	1031	0
26/11/2015	06	3.8	75.0	1031	0
26/11/2015	07	4.2	73.0	1031	0
26/11/2015	08	4.5	71.0	1031	78.75
26/11/2015	09	5.2	67.0	1031	237.36
26/11/2015	10	6.7	63.0	1031	537.67
26/11/2015	11	8.3	58.0	1031	1065.41
26/11/2015	12	9.0	57.0	1030	1187.62
26/11/2015	13	8.9	57.0	1029	965.79
26/11/2015	14	9.4	57.0	1028	1031.45
26/11/2015	15	9.2	59.0	1028	557.43
26/11/2015	16	8.9	62.0	1028	107.58
26/11/2015	17	7.9	73.0	1027	53.79
26/11/2015	18	8.0	71.0	1026	0
26/11/2015	19	8.1	69.0	1026	0
26/11/2015	20	8.5	68.0	1025	0
26/11/2015	21	8.7	68.0	1025	0
26/11/2015	22	8.5	70.0	1024	0
26/11/2015	23	8.9	69.0	1023	0
27/11/2015	00	8.8	71.0	1023	0
27/11/2015	01	8.3	75.0	1022	0
27/11/2015	02	8.4	76.0	1021	0
27/11/2015	03	9.4	73.0	1020	0
27/11/2015	04	9.4	74.0	1020	0
27/11/2015	05	9.0	78.0	1019	0
27/11/2015	06	9.3	80.0	1019	0
27/11/2015	07	9.4	79.0	1018	0
27/11/2015	08	8.8	86.0	1018	15.48
27/11/2015	09	11.0	84.0	1018	30.96
27/11/2015	10	9.7	92.0	1017	57.63
27/11/2015	11	12.9	69.0	1016	58.12
27/11/2015	12	14.0	63.0	1015	120.94
27/11/2015	13	14.0	64.0	1014	88.04
27/11/2015	14	14.0	66.0	1014	64.73
27/11/2015	15	11.6	86.0	1014	57.34
27/11/2015	16	11.3	92.0	1013	15.73
27/11/2015	17	11.2	95.0	1014	7.865
27/11/2015	18	11.2	94.0	1014	0
27/11/2015	19	6.2	91.0	1016	0
27/11/2015	20	4.0	93.0	1017	0
27/11/2015	21	2.8	90.0	1019	0
27/11/2015	22	0.5	94.0	1020	0
27/11/2015	23	0.9	89.0	1021	0
28/11/2015	00	1.3	91.0	1021	0
28/11/2015	01	1.2	82.0	1021	0
28/11/2015	02	0.8	81.0	1022	0
28/11/2015	03	0.3	79.0	1022	0
28/11/2015	04	-0.05	77.0	1023	0
28/11/2015	05	-0.4	72.0	1023	0
28/11/2015	06	-0.9	75.0	1023	0
28/11/2015	07	-1.2	76.0	1023	0
28/11/2015	08	-1.6	78.0	1023	28.15
28/11/2015	09	-1.5	78.0	1024	252.56
28/11/2015	10	-1.4	73.0	1023	412.98
28/11/2015	11	-1.6	70.0	1023	521.23
28/11/2015	12	-0.9	72.0	1022	660.83
28/11/2015	13	-0.3	70.0	1021	675.76
28/11/2015	14	0.1	69.0	1021	523.19
28/11/2015	15	0.3	67.0	1021	363.99
28/11/2015	16	0.2	71.0	1021	138.8
28/11/2015	17	-0.7	71.0	1020	69.4
28/11/2015	18	-1.3	75.0	1021	0
28/11/2015	19	-2.0	77.0	1021	0
28/11/2015	20	-2.3	79.0	1022	0
28/11/2015	21	-2.7	81.0	1022	0
28/11/2015	22	-3.5	82.0	1022	0
28/11/2015	23	-3.6	83.0	1021	0
29/11/2015	00	-3.7	81.0	1021	0
29/11/2015	01	-4.2	85.0	1021	0
29/11/2015	02	-4.1	87.0	1022	0
29/11/2015	03	-4.2	87.0	1022	0
29/11/2015	04	-4.1	87.0	1021	0
29/11/2015	05	-4.3	89.0	1021	0
29/11/2015	06	-5.0	90.0	1021	0
29/11/2015	07	-4.8	92.0	1021	0
29/11/2015	08	-3.8	90.0	1022	100.89
29/11/2015	09	-2.7	84.0	1022	214.72
29/11/2015	10	-2.3	80.0	1023	362.44
29/11/2015	11	-1.8	77.0	1023	509.37
29/11/2015	12	-1.5	74.0	1022	611.41
29/11/2015	13	-0.9	72.0	1023	705.01
29/11/2015	14	-0.3	69.0	1023	899.41
29/11/2015	15	-0.2	70.0	1024	479.12
29/11/2015	16	-0.4	73.0	1024	74.76
29/11/2015	17	-1.2	80.0	1025	37.38
29/11/2015	18	-1.6	78.0	1026	0
29/11/2015	19	-2.3	68.0	1027	0
29/11/2015	20	-2.8	59.0	1028	0
29/11/2015	21	-3.5	59.0	1028	0
29/11/2015	22	-4.6	64.0	1029	0
29/11/2015	23	-5.0	64.0	1029	0
30/11/2015	00	-6.1	68.0	1029	0
30/11/2015	01	-6.8	70.0	1030	0
30/11/2015	02	-7.5	75.0	1030	0
30/11/2015	03	-8.3	80.0	1029	0
30/11/2015	04	-8.5	79.0	1029	0
30/11/2015	05	-9.2	77.0	1029	0
30/11/2015	06	-9.3	75.0	1029	0
30/11/2015	07	-9.8	76.0	1029	0
30/11/2015	08	-8.8	74.0	1029	97.29
